dataset,filename,psnr,ssim,lpips,niqe
FoggyCityscapes,FoggyCityscapes__4000.png,20.233572143769617,0.7017402648925781,0.17814698815345764,6.89034064534926
FoggyCityscapes,FoggyCityscapes__4001.png,19.160715593401257,0.5872632066408793,0.24807748198509216,6.4200003785423885
FoggyCityscapes,FoggyCityscapes__4002.png,11.263183005432538,0.44167596101760864,0.3902088403701782,6.359888185892902
FoggyCityscapes,FoggyCityscapes__4003.png,12.942677172607615,0.5030355850855509,0.2872820496559143,6.151704338157275
FoggyCityscapes,FoggyCityscapes__4004.png,20.62266158624673,0.6905492146809896,0.182232066988945,7.20740891903246
FoggyCityscapes,FoggyCityscapes__4005.png,22.6291362536853,0.7431475321451823,0.16850046813488007,7.992909652174007
FoggyCityscapes,FoggyCityscapes__4006.png,16.5768709337988,0.5937130053838094,0.25409069657325745,7.095990843873283
FoggyCityscapes,FoggyCityscapes__4007.png,21.739958473984466,0.6721329490343729,0.1877192109823227,7.3737536299504205
FoggyCityscapes,FoggyCityscapes__4008.png,19.06191196594888,0.658862292766571,0.15096014738082886,5.829697935915908
FoggyCityscapes,FoggyCityscapes__4009.png,17.031971921250722,0.6043780247370402,0.24538755416870117,8.057779871813928
FoggyCityscapes,FoggyCityscapes__4010.png,22.802328669822643,0.6829434235890707,0.14344026148319244,5.897026706634418
FoggyCityscapes,FoggyCityscapes__4011.png,11.304523796366023,0.4043739338715871,0.40124276280403137,6.8691943011541365
FoggyCityscapes,FoggyCityscapes__4012.png,17.04606907932243,0.5003662904103597,0.33105942606925964,8.35797191320138
FoggyCityscapes,FoggyCityscapes__4013.png,10.58781639235194,0.4213738640149434,0.4665440320968628,6.2991188047264695
FoggyCityscapes,FoggyCityscapes__4014.png,18.385523791556338,0.6759312748908997,0.24732740223407745,6.571826837405395
FoggyCityscapes,FoggyCityscapes__4015.png,13.608874850326584,0.5349066058794657,0.317571759223938,6.05557649496988
LowLightTrafficData,LowLightTrafficData__161.png,14.058931381232915,0.42096248269081116,0.4210599362850189,7.915530253680681
LowLightTrafficData,LowLightTrafficData__162.png,8.18820943321614,0.21444794038931528,0.7994832396507263,14.802129071393722
LowLightTrafficData,LowLightTrafficData__163.png,7.828493109255364,0.18524464964866638,0.5992035269737244,11.193481375489801
LowLightTrafficData,LowLightTrafficData__164.png,12.50741929158914,0.3445250590642293,0.42540955543518066,5.2613923772127436
LowLightTrafficData,LowLightTrafficData__165.png,13.979695455662899,0.4943719406922658,0.29418402910232544,7.3761638246472705
LowLightTrafficData,LowLightTrafficData__166.png,15.75391457964233,0.41363994280497235,0.5094416737556458,19.535436958654213
LowLightTrafficData,LowLightTrafficData__167.png,14.972249478216808,0.3976292908191681,0.3379868268966675,8.209540829549246
LowLightTrafficData,LowLightTrafficData__168.png,9.04761914182697,0.31200048327445984,0.5685601830482483,10.525365742344377
LowLightTrafficData,LowLightTrafficData__169.png,8.684931522678703,0.22487332423528036,0.7031425833702087,6.980638427583037
LowLightTrafficData,LowLightTrafficData__170.png,8.801001685035473,0.16966505845387778,0.6774781942367554,10.465614165045153
LowLightTrafficData,LowLightTrafficData__171.png,12.126299682677143,0.3658210039138794,0.47988182306289673,10.411118140908194
LowLightTrafficData,LowLightTrafficData__172.png,8.843589792627961,0.26961977283159894,0.735893189907074,10.724873627014965
LowLightTrafficData,LowLightTrafficData__173.png,11.932705291298468,0.3485723038514455,0.6504973769187927,9.954176445644105
LowLightTrafficData,LowLightTrafficData__174.png,16.982591768671305,0.5448610782623291,0.3098618984222412,10.491902394493321
LowLightTrafficData,LowLightTrafficData__175.png,9.41301598802945,0.3380218744277954,0.7499467134475708,14.6670014075769
LowLightTrafficData,LowLightTrafficData__176.png,11.206867349012768,0.420626163482666,0.46254920959472656,7.136628709445521
RainCityscapes,RainCityscapes__0613.png,22.10846792351021,0.7027392387390137,0.1486879289150238,6.828444205712022
RainCityscapes,RainCityscapes__0614.png,22.582821808815673,0.7184910774230957,0.16648447513580322,8.469132409387473
RainCityscapes,RainCityscapes__0615.png,23.199204863089253,0.7495543559392294,0.11987340450286865,6.338637403762577
RainCityscapes,RainCityscapes__0616.png,22.324816583758967,0.7397167682647705,0.13158035278320312,5.830361480487936
RainCityscapes,RainCityscapes__0617.png,22.444293752832493,0.690792441368103,0.18853075802326202,9.087420343168812
RainCityscapes,RainCityscapes__0618.png,22.481919233434986,0.6621231238047282,0.1616089791059494,7.490716763340842
RainCityscapes,RainCityscapes__0619.png,21.83504172475393,0.6540468136469523,0.20563878118991852,8.740783856586681
RainCityscapes,RainCityscapes__0620.png,20.983079079935344,0.7391286889712015,0.16211046278476715,9.649859439112175
RainCityscapes,RainCityscapes__0621.png,24.952543730934998,0.7491916020711263,0.1625378429889679,8.588223277594397
RainCityscapes,RainCityscapes__0622.png,22.48443012505686,0.7445168693860372,0.1667977273464203,6.981953203780048
RainCityscapes,RainCityscapes__0623.png,18.785373042235214,0.5983756979306539,0.22471573948860168,5.790789174066873
RainCityscapes,RainCityscapes__0624.png,26.37173654937768,0.7765467365582784,0.07179763913154602,6.746210141454283
RainCityscapes,RainCityscapes__0625.png,22.429266568434556,0.723817507425944,0.17426693439483643,9.25674296870741
RainCityscapes,RainCityscapes__0626.png,22.400363954613983,0.7243990898132324,0.15629947185516357,8.937118125551839
RainCityscapes,RainCityscapes__0627.png,20.536574093361647,0.7046056787172953,0.16036251187324524,7.5994263598494225
RainCityscapes,RainCityscapes__0628.png,25.854070564498556,0.7622217337290446,0.08407872915267944,8.266434677954555
RSCityscapes,RSCityscapes__0613.png,20.93934525157772,0.5698819955190023,0.29452750086784363,7.816385041906987
RSCityscapes,RSCityscapes__0614.png,20.025059903564877,0.5814972321192423,0.3039488196372986,6.347066558591886
RSCityscapes,RSCityscapes__0615.png,21.294584411089893,0.5833256840705872,0.2862199544906616,6.48842104976162
RSCityscapes,RSCityscapes__0616.png,18.017798258361395,0.5832269986470541,0.2749468684196472,5.492247608508231
RSCityscapes,RSCityscapes__0617.png,18.033661408526203,0.5189489722251892,0.3255009949207306,6.661125080171325
RSCityscapes,RSCityscapes__0618.png,21.133471786986895,0.6338273485501608,0.2067086398601532,7.156610452520207
RSCityscapes,RSCityscapes__0619.png,18.793286419966638,0.5740060210227966,0.3219295144081116,6.667626039054176
RSCityscapes,RSCityscapes__0620.png,20.269679447553386,0.5457291205724081,0.31256335973739624,5.78678310822127
RSCityscapes,RSCityscapes__0621.png,21.68523135819136,0.6232593456904093,0.24229811131954193,6.907872341758873
RSCityscapes,RSCityscapes__0622.png,21.28949880817757,0.6299813389778137,0.22024689614772797,6.515803366496204
RSCityscapes,RSCityscapes__0623.png,21.126728601066425,0.6062792340914408,0.26012128591537476,7.595729692727805
