protocol_id,domain,stem,bridge_time_index,bridge_time_value,single_epoch,reciprocal_KDD,reciprocal_KDD_M16,aio_anchor_deflection,single_anchor_deflection,proposal_floor,proposal_floor_M16,floor_aio_on_aio,floor_single_on_aio,floor_aio_on_single,floor_single_on_single,aio_checkpoint_sha256,single_checkpoint_sha256,image_sha256,proposal_seed,rollout_seed,M,target_content_read
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3293,1,0.5,1,0.3971996350791712,0.3972093489668204,0.4934603980316752,0.30093887212666726,5.473760822383156e-08,1.4487713451138973e-07,5.473760822383156e-08,6.927791673660977e-14,3.2499493984872174e-08,7.793765632868599e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,4df27851d62a7e0cda160155b11c71f3182bd8ef9f0475b34005d68a892e4715,2507542767385535672,7571683182661295596,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3293,2,0.74,1,0.7104828938042733,0.7104759194673015,0.9271563360183229,0.4938094515902236,1.017638901479323e-06,8.915359569483527e-07,1.017638901479323e-06,6.472600233564663e-14,3.059914222003357e-07,1.6697754290362354e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,4df27851d62a7e0cda160155b11c71f3182bd8ef9f0475b34005d68a892e4715,660873307570701009,7339490515332494760,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3293,3,0.8600000000000001,1,0.8839644491983534,0.8839745861332179,1.1193741460442315,0.6485547523524753,3.2442477282401683e-07,7.650208166953831e-08,3.2442477282401683e-07,8.038014698286133e-14,4.970744549304129e-08,5.10924635932497e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,4df27851d62a7e0cda160155b11c71f3182bd8ef9f0475b34005d68a892e4715,1491262823427317657,5928589277420570373,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__4011,1,0.5,1,0.3014209130793168,0.3014202978427245,0.38367526703993715,0.21916655911869642,1.1014929468533552e-07,5.801975104802182e-07,1.1014929468533552e-07,7.771561172376096e-15,6.597549717657358e-08,7.549516567451064e-15,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,e54adc0bd4b262a456ab9b044466eff824b6fc005f18f4cb4b2f7b971cf8bfe0,4982291568009532379,348905905313085124,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__4011,2,0.74,1,0.6192598866255068,0.619258854813255,0.8499690013897289,0.3885507718612846,1.316896477421281e-07,3.1097292430004586e-07,1.316896477421281e-07,8.659739592076221e-14,4.192461067198394e-08,1.7497114868092467e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,e54adc0bd4b262a456ab9b044466eff824b6fc005f18f4cb4b2f7b971cf8bfe0,8008435137501731944,1055585489095011442,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__4011,3,0.8600000000000001,1,0.8139749322859611,0.8139549698616326,1.080584971631053,0.5473648929408693,1.6818527903694758e-08,4.227251138022581e-08,1.6818527903694758e-08,1.0347278589506459e-13,2.88523782643324e-09,5.647704526268171e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,e54adc0bd4b262a456ab9b044466eff824b6fc005f18f4cb4b2f7b971cf8bfe0,2778334570444822654,8731447958904064765,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0372,1,0.5,1,0.41457020763423,0.4145677907476461,0.5522619295060014,0.27687848576245866,1.3817942789984272e-08,9.597226924284996e-08,1.3817942789984272e-08,3.417266469796232e-13,7.583312866543679e-09,3.6126657221302594e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,7756d910a15c03e20b22c72db11a47dacb7ae74ec6e02303d9dce8b1d63507c9,4988730266966908204,6885332586683071942,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0372,2,0.74,1,0.7314750913108511,0.7314755370857268,1.0212972384599484,0.4416529441617538,1.4220783794982594e-07,3.489847055782036e-08,1.4220783794982594e-07,1.0769163338864018e-14,4.02326756354654e-08,2.731148640577885e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,7756d910a15c03e20b22c72db11a47dacb7ae74ec6e02303d9dce8b1d63507c9,550227556809923004,8590767704425710677,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0372,3,0.8600000000000001,1,0.87905799699283,0.8790590073366915,1.178462736068474,0.579653257917186,1.151539086308162e-09,2.4710989698917274e-08,1.151539086308162e-09,3.375077994860476e-14,1.9765966641216437e-10,2.107203300738547e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,7756d910a15c03e20b22c72db11a47dacb7ae74ec6e02303d9dce8b1d63507c9,4701980107290094348,3104512214027194997,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__2519,1,0.5,1,0.7342233913792846,0.734208832882427,0.8106616241097783,0.6577851586487911,1.507715170490087e-07,7.506883354935212e-07,1.507715170490087e-07,1.4221956945448255e-13,7.295307891119762e-08,2.4713564528155985e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,e59a07e298f494dfabec98777dde4b4b281008b8c1023ff27ca719af29e70919,3520198809550524054,6514763126334654834,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__2519,2,0.74,1,0.9461671104435312,0.9461771929248826,1.0619850451931327,0.8303491756939296,4.3359370538453845e-09,4.997339320134131e-09,4.3359370538453845e-09,2.0305979120394113e-13,9.230034514473573e-10,7.469580509678053e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,e59a07e298f494dfabec98777dde4b4b281008b8c1023ff27ca719af29e70919,2357298443771134404,9035441590319742773,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__2519,3,0.8600000000000001,1,1.0414968933169924,1.0415755865428036,1.1673614613732186,0.9156323252607661,6.210557668140382e-08,1.5814044250772596e-06,6.210557668140382e-08,2.55351295663786e-14,6.284572751091844e-09,2.0505819264826641e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,e59a07e298f494dfabec98777dde4b4b281008b8c1023ff27ca719af29e70919,1054835043097677317,544450975847707038,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3534,1,0.5,1,0.6533870421151949,0.6533858858956798,0.7248402226590172,0.5819338615713727,5.853716533721354e-08,1.7965879894887848e-09,5.853716533721354e-08,1.1657341758564144e-14,3.0375220116951596e-08,2.220446049250313e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,7aa625c08614927c988ee75137af116149a77af1e45f5438169d08c263aab231,3383986828734905582,8740798840942701820,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3534,2,0.74,1,0.8469753286059378,0.8469846694057903,0.9354992373241824,0.7584514198876933,3.156898988887491e-07,3.216595056976246e-08,3.156898988887491e-07,1.5076828674409626e-13,8.644586657613473e-08,6.126210649881614e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,7aa625c08614927c988ee75137af116149a77af1e45f5438169d08c263aab231,1703418760227335952,5435202212793484731,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3534,3,0.8600000000000001,1,0.9232681326433779,0.9232439176891287,0.9866815521957271,0.8598547130910288,2.125459308555122e-07,3.0356157776356696e-07,2.125459308555122e-07,1.0103029524088925e-14,3.436678430723816e-08,8.981704269217516e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,7aa625c08614927c988ee75137af116149a77af1e45f5438169d08c263aab231,5733036966051957878,2677869345280146885,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1905,1,0.5,1,0.2983021670984792,0.2982967307554612,0.39482357248160893,0.20178076171534942,2.0799933109216795e-08,2.5937623160388057e-09,2.0799933109216795e-08,6.772360450213455e-15,1.2595004483806349e-08,6.217248937900877e-15,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,b94d2ed81d9c4071e3315d583a7fe2c4d13dc6a14000768fef2e7e6ba7aeabd9,806081861845892176,2249102967624371257,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1905,2,0.74,1,0.6307579141434954,0.630752016229003,0.9101368314748518,0.351378996812139,3.056553232738679e-09,1.4299666784012288e-08,3.056553232738679e-09,3.2862601528904634e-13,9.900587016886675e-10,5.828670879282072e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,b94d2ed81d9c4071e3315d583a7fe2c4d13dc6a14000768fef2e7e6ba7aeabd9,76094729277201394,7236724268834081084,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1905,3,0.8600000000000001,1,0.8414232572469551,0.8414032015094344,1.180619346979709,0.502227167514201,3.612717245360386e-07,3.51583506752462e-08,3.612717245360386e-07,6.604716773495056e-13,6.209132141776763e-08,3.0692115515762453e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,b94d2ed81d9c4071e3315d583a7fe2c4d13dc6a14000768fef2e7e6ba7aeabd9,6220426193521659354,1586558460842292557,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3724,1,0.5,1,0.1941891235995334,0.1941852796605531,0.26437644908096625,0.12400179811810053,8.110323301835365e-09,2.3412809468936757e-09,8.110323301835365e-09,1.3167245072054357e-13,4.930962527183169e-09,9.492406860545088e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,d1fab8305fa88f1b23bf7815e2e505031565f4ea54f0681bd899f82572d7c2a0,2340040134557379524,6830355019769701650,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3724,2,0.74,1,0.5429659395796527,0.5429540188835749,0.8447152569103009,0.24121662224900442,4.1581308174443166e-08,8.527345674025355e-08,4.1581308174443166e-08,3.3595348725157237e-13,1.3086695282993333e-08,3.6415315207705135e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,d1fab8305fa88f1b23bf7815e2e505031565f4ea54f0681bd899f82572d7c2a0,812645125795833879,6222150761656020225,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3724,3,0.8600000000000001,1,0.817722226781509,0.8177266912348992,1.250188717209567,0.3852557363534511,3.795608471968137e-08,4.199981840091738e-08,3.795608471968137e-08,5.773159728050814e-14,5.758715726500441e-09,1.8840484727888906e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,d1fab8305fa88f1b23bf7815e2e505031565f4ea54f0681bd899f82572d7c2a0,7436112458144541903,5154908326388743844,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3443,1,0.5,1,0.8221807841524518,0.8221255161434837,0.7857982039729929,0.8585633643319106,1.1701854230050657e-07,2.9040885807241068e-08,1.1701854230050657e-07,9.814371537686384e-14,5.434223748768119e-08,2.070565940925917e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,636a0d78a2dd712315565985f0dcbc92511c7b25891b3766b189c107e31419f9,6390576139545327670,2256388221111031932,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3443,2,0.74,1,0.9781218911785445,0.9781035284792711,0.9773745966302047,0.9788691857268843,9.570157943894486e-08,8.514977065665619e-07,9.570157943894486e-08,6.306066779870889e-14,1.9178532761898737e-08,2.546851618490109e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,636a0d78a2dd712315565985f0dcbc92511c7b25891b3766b189c107e31419f9,6441685270321277194,435188909487770777,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3443,3,0.8600000000000001,1,1.0451696058186164,1.045113426477378,1.0760793592982312,1.0142598523390016,6.642484816632432e-07,5.2345684453669605e-09,6.642484816632432e-07,5.188072194073357e-13,6.963592091846493e-08,3.976374784997461e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,636a0d78a2dd712315565985f0dcbc92511c7b25891b3766b189c107e31419f9,3570630651812304785,2645309260846481245,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1140,1,0.5,1,0.8828378706900998,0.8828703259475944,0.7840150879271717,0.9816606534530279,2.559043830174801e-07,1.5175705103676052e-06,2.559043830174801e-07,5.0182080713057076e-14,1.0314197962379978e-07,1.1679546219056647e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,5be0c458353ada9d010a588db262b3e464f3417e6f709b8b8e20b560be4b784a,4821486955860378667,2075174657617123632,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1140,2,0.74,1,0.9943073475215849,0.9943638326376045,0.9151870395536967,1.073427655489473,2.7754018505632416e-07,8.023533176748643e-07,2.7754018505632416e-07,3.638644940906488e-12,4.653303831148037e-08,1.7328805057559293e-11,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,5be0c458353ada9d010a588db262b3e464f3417e6f709b8b8e20b560be4b784a,823115820543719388,8038606118630710383,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1140,3,0.8600000000000001,1,1.0319362976867756,1.0317423872224114,1.0052565078644746,1.0586160875090764,6.923626816313089e-07,2.545775131368444e-06,6.923626816313089e-07,6.644684802381562e-13,6.219350134895052e-08,5.3157478419052495e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,5be0c458353ada9d010a588db262b3e464f3417e6f709b8b8e20b560be4b784a,1447012162998127174,7035677315950607684,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3432,1,0.5,1,0.8218498418541388,0.8218519371157735,0.9991901516661685,0.644509532042109,6.20020701447288e-10,8.131312700943027e-08,6.20020701447288e-10,1.6153745008296028e-13,2.6125679397637214e-10,3.4283687000424834e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,b823b3cf57e07cd1b9a0f89dd6d2df5603add37233200fb23c58a02440d6c32b,259482676394139703,5019378559485583388,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3432,2,0.74,1,0.9550904820489474,0.9550648629568759,1.1536573916578763,0.7565235724400186,7.576192340152943e-08,3.1433703784333744e-07,7.576192340152943e-08,2.6079138848444927e-13,1.721549980349124e-08,1.262545623603728e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,b823b3cf57e07cd1b9a0f89dd6d2df5603add37233200fb23c58a02440d6c32b,4333043565916440593,5042715787388488928,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3432,3,0.8600000000000001,1,0.9823814886045344,0.9823824055398168,1.1482583227693801,0.8165046544396888,5.052411615746877e-07,2.488447326198795e-06,5.052411615746877e-07,7.30526750203353e-13,7.483037511857304e-08,6.245670647331281e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,b823b3cf57e07cd1b9a0f89dd6d2df5603add37233200fb23c58a02440d6c32b,8169227038377985607,7995594232708713256,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1778,1,0.5,1,0.6593902544729571,0.6594174331389494,0.776246371134435,0.5425341378114791,2.8329906198720778e-08,1.4422070360176065e-07,2.8329906198720778e-08,2.1371793224034263e-13,1.3492386985447524e-08,3.6504133049675147e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,6286b735eb6acc1f6681c9e898353fc3768e36453e59f53177a9cd0bf262c883,3916183645973179352,7489607428184211205,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1778,2,0.74,1,0.8843683318283991,0.884330307950157,1.0502900358782519,0.7184466277785464,1.6859745866071307e-07,2.3107076474460087e-08,1.6859745866071307e-07,2.8421709430404007e-13,3.6107264844709164e-08,1.1586287484988134e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,6286b735eb6acc1f6681c9e898353fc3768e36453e59f53177a9cd0bf262c883,3658731460149348726,5417277233057489948,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1778,3,0.8600000000000001,1,0.9748496081716556,0.9748305831662649,1.1344495489397843,0.8152496674035267,2.0084742513581944e-07,1.5074316206398208e-06,2.0084742513581944e-07,5.218048215738236e-15,2.218538597276165e-08,5.007105841059456e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,6286b735eb6acc1f6681c9e898353fc3768e36453e59f53177a9cd0bf262c883,2767591819488168569,8354934116093182698,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1546,1,0.5,1,0.4317106447105051,0.4317046106286886,0.5708852708513334,0.2925360185696767,2.191024267572672e-07,5.53901196020945e-08,2.191024267572672e-07,1.2255751968837103e-12,1.202402082345344e-07,1.3403722576299515e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,afab2c88c806b13cdee7462a83b985a56de7a1e80dbb2809ce2a9cce4f6fd61a,8423286826636680800,8348803287131965109,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1546,2,0.74,1,0.7457536064481207,0.7457548644879777,1.0346159991947412,0.4568912137015003,8.53000634570833e-08,4.5050987140804466e-07,8.53000634570833e-08,7.105427357601002e-15,2.2848431480149145e-08,1.84297022087776e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,afab2c88c806b13cdee7462a83b985a56de7a1e80dbb2809ce2a9cce4f6fd61a,8160507051651175729,219981466993988043,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__1546,3,0.8600000000000001,1,0.89386576035722,0.8938657570958584,1.184231582436085,0.6034999382783551,2.3593001714505846e-06,1.391509104387012e-06,2.3593001714505846e-06,3.341771304121721e-14,3.3715256009259065e-07,2.3370194668359545e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,afab2c88c806b13cdee7462a83b985a56de7a1e80dbb2809ce2a9cce4f6fd61a,448216570462020267,5021025117057353706,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0990,1,0.5,1,0.28107786602928636,0.281079021933076,0.3580500826097244,0.20410564944884835,1.7304411015217624e-08,2.63214373630305e-07,1.7304411015217624e-08,5.440092820663267e-15,1.0665956673427957e-08,6.217248937900877e-15,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,efabefaa148283f3ac48feae8fe0794e626bb9bd9ca54d2303a980d87b0de8d5,2242616454596528816,3612094597617500426,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0990,2,0.74,1,0.577426301292352,0.5774256039231829,0.7961781966798412,0.35867440590486255,2.8906828819508235e-08,3.650587765413604e-08,2.8906828819508235e-08,9.547918011776346e-15,9.760214636500564e-09,1.709743457922741e-14,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,efabefaa148283f3ac48feae8fe0794e626bb9bd9ca54d2303a980d87b0de8d5,1101028651224822992,1248331476111879641,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0990,3,0.8600000000000001,1,0.7714790074850246,0.7714879414601062,1.0417470495388417,0.5012109654312076,6.879192879782892e-07,1.3067627591123454e-07,6.879192879782892e-07,1.41886502547095e-13,1.34700377851793e-07,6.5580874064608e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,efabefaa148283f3ac48feae8fe0794e626bb9bd9ca54d2303a980d87b0de8d5,4109028711032638770,7771566006629149131,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0242,1,0.5,1,0.6643018108224197,0.6643034670780947,0.7284510706356493,0.6001525510091902,4.3329268617497974e-08,2.607065184845325e-07,4.3329268617497974e-08,1.3522516439934407e-13,2.340725968608126e-08,2.495781359357352e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,a15ad6c9c651aa6efa44f25ab21dfd73f5f92d7157ebeb0d4038ab7dabd08b37,6423199452121259521,2854907284459662104,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0242,2,0.74,1,0.8676900767751226,0.8676840564767432,0.9571094045379457,0.7782707490122995,3.1984659920603065e-08,2.803920096106083e-08,3.1984659920603065e-08,2.9043434324194095e-13,8.679903240604858e-09,1.258881887622465e-12,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,a15ad6c9c651aa6efa44f25ab21dfd73f5f92d7157ebeb0d4038ab7dabd08b37,9159332249672082642,6411497167392141699,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__0242,3,0.8600000000000001,1,0.9504036201098234,0.9504336081924727,1.0311224812609214,0.8696847589587252,1.95193184615583e-07,8.460173939184301e-08,1.95193184615583e-07,2.120525977034049e-14,2.8289360742839165e-08,1.942890293094024e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,a15ad6c9c651aa6efa44f25ab21dfd73f5f92d7157ebeb0d4038ab7dabd08b37,928052619629484800,2212599215237197383,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3022,1,0.5,1,0.8315637671663613,0.8315585616419392,0.8965207395369728,0.7666067947957498,1.5716601287074639e-07,2.3025684769972798e-07,1.5716601287074639e-07,8.459899447643693e-14,6.271397290369407e-08,1.942890293094024e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,8159fe48503f7e91344a8f96cfc8cc889d6f853ecb7b67a95e855c293983e8e2,3652992574153178195,8565934407986789122,32,False
unsb-reciprocal-bridge-kernel-deflection-v1,FoggyCityscapes,FoggyCityscapes__3022,2,0.74,1,0.9752882426447906,0.9752653978651711,1.0430049407086615,0.9075715445809198,2.412727249101465e-07,1.511903375828183e-06,2.412727249101465e-07,2.1538326677728037e-14,4.3435159580162974e-08,1.3011813848606835e-13,2482de48d80db365a9509d90d89eae80a34468ddc892e1ef76a9b6fa936c932d,462cac0e48a9ddc3dec87ed1288d8541a38bcb57fbc07b85f80ae006122be14a,8159fe48503f7e91344a8f96cfc8cc889d6f853ecb7b67a95e855c293983e8e2,1079958734587139858,1437486351412414658,32,False
