dataset,filename,psnr,ssim,lpips,niqe
FoggyCityscapes,FoggyCityscapes__4000.png,18.881559476686867,0.674471894900004,0.19375526905059814,9.582186350932096
FoggyCityscapes,FoggyCityscapes__4001.png,19.08556704658801,0.646109422047933,0.233734130859375,6.169132032788194
FoggyCityscapes,FoggyCityscapes__4002.png,11.964771314808221,0.4868474304676056,0.43984657526016235,5.959242948283473
FoggyCityscapes,FoggyCityscapes__4003.png,15.274224274824409,0.601652204990387,0.2675968110561371,6.59471197095826
FoggyCityscapes,FoggyCityscapes__4004.png,20.088859878292332,0.6821013490358988,0.16925646364688873,8.370525868082918
FoggyCityscapes,FoggyCityscapes__4005.png,21.949545025543642,0.7423122127850851,0.20839305222034454,9.554381176129706
FoggyCityscapes,FoggyCityscapes__4006.png,18.863779364546325,0.6248546838760376,0.28219687938690186,7.803021213153325
FoggyCityscapes,FoggyCityscapes__4007.png,19.62080882496916,0.6530642112096151,0.23410284519195557,5.94838617711833
FoggyCityscapes,FoggyCityscapes__4008.png,11.665038565432651,0.5557112296422323,0.42115238308906555,6.296230927983304
FoggyCityscapes,FoggyCityscapes__4009.png,12.710919859515792,0.568771243095398,0.33101898431777954,7.300763113039384
FoggyCityscapes,FoggyCityscapes__4010.png,22.29714425419538,0.7132184902826945,0.15361377596855164,7.344218434171982
FoggyCityscapes,FoggyCityscapes__4011.png,11.017905174334883,0.48184459408124286,0.36994653940200806,5.731335621221696
FoggyCityscapes,FoggyCityscapes__4012.png,22.085166587768835,0.6472906867663065,0.2607170045375824,8.758369787474797
FoggyCityscapes,FoggyCityscapes__4013.png,10.81788369477148,0.5509688456853231,0.32988888025283813,6.460677340133978
FoggyCityscapes,FoggyCityscapes__4014.png,16.337305661830143,0.6013692021369934,0.28827404975891113,8.814199956950123
FoggyCityscapes,FoggyCityscapes__4015.png,14.64610428430036,0.49295468131701153,0.29352837800979614,9.18193738927389
LowLightTrafficData,LowLightTrafficData__161.png,10.761979462795955,0.32255491614341736,0.5605318546295166,5.794708778795407
LowLightTrafficData,LowLightTrafficData__162.png,8.684605964649919,0.20611697932084402,0.7712788581848145,11.759766557309316
LowLightTrafficData,LowLightTrafficData__163.png,8.475788593935038,0.2023740609486898,0.5940892100334167,9.854008629049881
LowLightTrafficData,LowLightTrafficData__164.png,12.982730369375561,0.37246880928675336,0.45265933871269226,6.4795788993341255
LowLightTrafficData,LowLightTrafficData__165.png,14.310384912877954,0.5626464486122131,0.3225538432598114,6.968742862843589
