dataset,filename,psnr,ssim,lpips,niqe
FoggyCityscapes,FoggyCityscapes__4000.png,14.294797615226724,0.57306969165802,0.3127201497554779,5.660174800223401
FoggyCityscapes,FoggyCityscapes__4001.png,17.01847773696561,0.5921111702919006,0.34878721833229065,6.5252667126005495
FoggyCityscapes,FoggyCityscapes__4002.png,15.590991882521427,0.5051416655381521,0.463159441947937,7.002430055565194
FoggyCityscapes,FoggyCityscapes__4003.png,16.183092720260827,0.5845568180084229,0.3199334144592285,6.215096077608037
FoggyCityscapes,FoggyCityscapes__4004.png,17.80402921349011,0.6587543288866679,0.29564183950424194,8.653929307036185
FoggyCityscapes,FoggyCityscapes__4005.png,16.016228614873572,0.6455409129460653,0.30724719166755676,8.111073186366829
FoggyCityscapes,FoggyCityscapes__4006.png,16.754930650776295,0.594167689482371,0.3350190818309784,8.428070236779117
FoggyCityscapes,FoggyCityscapes__4007.png,16.9590852966096,0.5816279053688049,0.3583373427391052,8.049322800242116
FoggyCityscapes,FoggyCityscapes__4008.png,17.394237468821345,0.559108316898346,0.3955633044242859,7.041603896444914
FoggyCityscapes,FoggyCityscapes__4009.png,14.449617917163085,0.5088595946629842,0.4300006628036499,7.239771487746912
FoggyCityscapes,FoggyCityscapes__4010.png,18.245549782704703,0.6566070318222046,0.31042876839637756,8.405127428840267
FoggyCityscapes,FoggyCityscapes__4011.png,14.514465998466605,0.49440424640973407,0.426775723695755,6.771043416828471
FoggyCityscapes,FoggyCityscapes__4012.png,16.793126078853838,0.6093065937360128,0.3710134029388428,7.803364277437621
FoggyCityscapes,FoggyCityscapes__4013.png,16.306094039310416,0.5460374553998312,0.38888201117515564,6.992054921078015
FoggyCityscapes,FoggyCityscapes__4014.png,19.805698882820913,0.6729195713996887,0.34602832794189453,7.25012329940727
FoggyCityscapes,FoggyCityscapes__4015.png,17.635515956164905,0.6143815517425537,0.3652414381504059,7.300089505388749
LowLightTrafficData,LowLightTrafficData__161.png,11.502939200314808,0.3150041997432709,0.6264820694923401,7.411301234936626
LowLightTrafficData,LowLightTrafficData__162.png,11.143255358334535,0.2199717958768209,0.7207774519920349,7.4354118205244735
LowLightTrafficData,LowLightTrafficData__163.png,10.80535366095054,0.21831645568211874,0.6278442144393921,7.002980910656907
LowLightTrafficData,LowLightTrafficData__164.png,14.836396344317048,0.3900039494037628,0.58597731590271,6.000869685083581
LowLightTrafficData,LowLightTrafficData__165.png,10.071418318823122,0.4322580595811208,0.5314582586288452,8.31257152269032
LowLightTrafficData,LowLightTrafficData__166.png,14.179065854675263,0.29119427998860675,0.5958368182182312,6.138589056003813
LowLightTrafficData,LowLightTrafficData__167.png,13.436055446033887,0.4134279489517212,0.6176338791847229,8.421125791455287
LowLightTrafficData,LowLightTrafficData__168.png,11.863579338281633,0.3673451940218608,0.5955436825752258,5.619204098486789
LowLightTrafficData,LowLightTrafficData__169.png,10.200871717919956,0.2746037046114604,0.6845316886901855,7.898273215829984
LowLightTrafficData,LowLightTrafficData__170.png,11.417850158707015,0.2244654248158137,0.6455206274986267,7.90435845182898
LowLightTrafficData,LowLightTrafficData__171.png,11.784804377467708,0.38921551903088886,0.5647156834602356,5.252582942550078
LowLightTrafficData,LowLightTrafficData__172.png,9.770519698445844,0.2513703356186549,0.6651239991188049,6.092723809973302
LowLightTrafficData,LowLightTrafficData__173.png,12.755811451982586,0.28010789553324383,0.6809969544410706,7.433842428480807
LowLightTrafficData,LowLightTrafficData__174.png,11.843257051338105,0.45638222495714825,0.4523317515850067,7.19856570769764
LowLightTrafficData,LowLightTrafficData__175.png,10.384561810664891,0.27230844895044964,0.6837820410728455,6.4044286151564505
LowLightTrafficData,LowLightTrafficData__176.png,7.784496239260202,0.37982986370722455,0.6548638343811035,5.43544837569267
RainCityscapes,RainCityscapes__0613.png,17.61497381300335,0.6677032907803854,0.32680803537368774,7.573172539984469
RainCityscapes,RainCityscapes__0614.png,17.36623849068314,0.6570803721745809,0.31754204630851746,8.620086126640045
RainCityscapes,RainCityscapes__0615.png,19.16477454454207,0.6894123951594034,0.3279067873954773,7.255023634287286
RainCityscapes,RainCityscapes__0616.png,18.606819676574876,0.6748553315798441,0.2506566345691681,7.511568061947
RainCityscapes,RainCityscapes__0617.png,15.185971162228428,0.5977741877237955,0.4031892716884613,9.44415606503613
RainCityscapes,RainCityscapes__0618.png,16.970370404623225,0.6418970028559366,0.34827300906181335,7.633836707764587
RainCityscapes,RainCityscapes__0619.png,16.18353715272463,0.557692805926005,0.4879557490348816,7.41657921394586
RainCityscapes,RainCityscapes__0620.png,17.88899161674381,0.6602576375007629,0.29256027936935425,7.432681391163764
RainCityscapes,RainCityscapes__0621.png,16.141295595462356,0.6046636501948038,0.3979472219944,9.063591316024617
RainCityscapes,RainCityscapes__0622.png,18.301400689872448,0.6864137649536133,0.41466569900512695,9.091388487405705
RainCityscapes,RainCityscapes__0623.png,13.592778527479087,0.4834289252758026,0.40885409712791443,7.289366460140179
RainCityscapes,RainCityscapes__0624.png,17.372673629936056,0.5297626852989197,0.3712911903858185,5.147182536871747
RainCityscapes,RainCityscapes__0625.png,18.150538528752453,0.6423151095708212,0.39648815989494324,7.653105172991146
RainCityscapes,RainCityscapes__0626.png,18.10232242714077,0.6181326111157736,0.36059796810150146,6.1599969287432375
RainCityscapes,RainCityscapes__0627.png,18.613194746163483,0.6402769486109415,0.31944501399993896,6.530638414087363
RainCityscapes,RainCityscapes__0628.png,16.13231949841579,0.5288291176160177,0.4332978129386902,7.81324074044784
RSCityscapes,RSCityscapes__0613.png,17.471609030530036,0.5065616965293884,0.45399388670921326,6.909072906321517
RSCityscapes,RSCityscapes__0614.png,17.06806816543339,0.5299686590830485,0.45623818039894104,6.504654421008544
RSCityscapes,RSCityscapes__0615.png,17.03695101668513,0.5485573410987854,0.419648140668869,8.763804736458226
RSCityscapes,RSCityscapes__0616.png,16.996455562575857,0.546899676322937,0.44437068700790405,6.82110638466525
RSCityscapes,RSCityscapes__0617.png,17.34396451577079,0.5140219132105509,0.4704335629940033,7.106908853682901
RSCityscapes,RSCityscapes__0618.png,17.371185169567273,0.5922539631525675,0.4125862121582031,7.770618307834431
RSCityscapes,RSCityscapes__0619.png,16.47073592875862,0.5337365468343099,0.4312000870704651,6.596634919499798
RSCityscapes,RSCityscapes__0620.png,16.259782432122247,0.4954803983370463,0.46338677406311035,5.832136518381575
RSCityscapes,RSCityscapes__0621.png,17.690576937743792,0.5750985940297445,0.43405917286872864,6.362440817623154
RSCityscapes,RSCityscapes__0622.png,17.630149820059327,0.5767255425453186,0.42634159326553345,6.658441508845267
RSCityscapes,RSCityscapes__0623.png,17.44574202239534,0.533998429775238,0.47984087467193604,7.104726857068723
RSCityscapes,RSCityscapes__0624.png,16.135812945859676,0.4785047968228658,0.49067652225494385,7.343191371766027
RSCityscapes,RSCityscapes__0625.png,16.771470444377833,0.5896165172259012,0.4177051782608032,6.411849514545568
RSCityscapes,RSCityscapes__0626.png,16.637375046931556,0.4961702326933543,0.46587830781936646,7.56607074529438
RSCityscapes,RSCityscapes__0627.png,16.544121166212847,0.5358860890070597,0.46952304244041443,9.277371215731028
RSCityscapes,RSCityscapes__0628.png,16.418306528896185,0.5562298695246378,0.4075990319252014,8.475639967754896
SnowTrafficData,SnowTrafficData__0691.png,17.670332486186176,0.5678156614303589,0.47242972254753113,8.027449228150546
SnowTrafficData,SnowTrafficData__0692.png,12.96847894316937,0.5737195014953613,0.47545304894447327,9.193696335881274
SnowTrafficData,SnowTrafficData__0693.png,15.91527601820597,0.6094508767127991,0.416314959526062,6.23979714247069
SnowTrafficData,SnowTrafficData__0694.png,15.532050305537927,0.5814292430877686,0.30867213010787964,8.797597679099624
SnowTrafficData,SnowTrafficData__0695.png,12.43155956670618,0.3443363706270854,0.5013092160224915,7.713160228309814
SnowTrafficData,SnowTrafficData__0696.png,17.179858961334055,0.5947809815406799,0.39762935042381287,8.727659625240605
SnowTrafficData,SnowTrafficData__0697.png,14.63255762186277,0.46766071518262226,0.38119763135910034,8.145138808837169
SnowTrafficData,SnowTrafficData__0698.png,15.664646946696415,0.5617697834968567,0.38944166898727417,7.096333626975989
SnowTrafficData,SnowTrafficData__0699.png,14.908002941194685,0.5879835685094198,0.47113165259361267,6.539347640606129
SnowTrafficData,SnowTrafficData__0700.png,12.853133186630714,0.5886725187301636,0.47483575344085693,8.975319440386475
SnowTrafficData,SnowTrafficData__0701.png,12.586766829226892,0.425954669713974,0.3886818587779999,6.6222259409031965
SnowTrafficData,SnowTrafficData__0702.png,14.919721092778111,0.5577549735705057,0.37578463554382324,8.101410916675302
SnowTrafficData,SnowTrafficData__0703.png,12.792999685446977,0.37100990613301593,0.45863398909568787,7.50714468738951
SnowTrafficData,SnowTrafficData__0704.png,16.46810769347969,0.5892240405082703,0.38353443145751953,8.503743289862923
SnowTrafficData,SnowTrafficData__0705.png,16.997555137467167,0.5450632572174072,0.4574034512042999,8.94119116347431
SnowTrafficData,SnowTrafficData__0706.png,15.99218639960073,0.5192124048868815,0.5377588868141174,7.585596549421569
