dataset,filename,psnr,ssim,lpips,niqe
FoggyCityscapes,FoggyCityscapes__4000.png,20.058048115465617,0.7139272491137186,0.1748920977115631,6.301189755959627
FoggyCityscapes,FoggyCityscapes__4001.png,18.503493453932222,0.6386037468910217,0.2418087273836136,5.804115720661055
FoggyCityscapes,FoggyCityscapes__4002.png,13.470530251157115,0.5059238274892172,0.4162212014198303,4.509129481675661
FoggyCityscapes,FoggyCityscapes__4003.png,15.81568862734741,0.5719713568687439,0.2972702980041504,5.4400311959881025
FoggyCityscapes,FoggyCityscapes__4004.png,20.79670355226964,0.6724888881047567,0.1884254813194275,4.7570086956997875
FoggyCityscapes,FoggyCityscapes__4005.png,23.46128317689558,0.7592648863792419,0.21299462020397186,5.590227937324933
FoggyCityscapes,FoggyCityscapes__4006.png,16.97140257571427,0.5698819955190023,0.2626224160194397,7.134066865713975
FoggyCityscapes,FoggyCityscapes__4007.png,22.788656041602124,0.6931674083073934,0.19766530394554138,5.654666917787613
FoggyCityscapes,FoggyCityscapes__4008.png,19.450804668195467,0.6500709056854248,0.19954249262809753,5.668866517333346
FoggyCityscapes,FoggyCityscapes__4009.png,17.987220194099365,0.6091374556223551,0.22228050231933594,6.698253735272523
FoggyCityscapes,FoggyCityscapes__4010.png,23.37021383937195,0.6949629584948221,0.16099298000335693,6.444792987484415
FoggyCityscapes,FoggyCityscapes__4011.png,14.671810555744628,0.4965859055519104,0.3268909454345703,6.803769506704382
FoggyCityscapes,FoggyCityscapes__4012.png,20.869479040338046,0.6284944812456766,0.257448673248291,6.443296190123751
FoggyCityscapes,FoggyCityscapes__4013.png,10.007078070142386,0.4369999170303345,0.38507622480392456,7.274371114435713
FoggyCityscapes,FoggyCityscapes__4014.png,17.653712356772186,0.5908994277318319,0.30848774313926697,5.436298249649951
FoggyCityscapes,FoggyCityscapes__4015.png,17.9564425572801,0.6304411093393961,0.2139175534248352,6.2043565670617244
LowLightTrafficData,LowLightTrafficData__161.png,16.516744002905554,0.47637689113616943,0.4026089310646057,7.532349052307249
LowLightTrafficData,LowLightTrafficData__162.png,8.316120958045675,0.20966429511706033,0.8206802010536194,10.894553176418386
LowLightTrafficData,LowLightTrafficData__163.png,12.207350963903759,0.25265099108219147,0.5182993412017822,5.648924286549213
LowLightTrafficData,LowLightTrafficData__164.png,13.55472734082416,0.38213006655375165,0.3907010555267334,6.326438309770923
LowLightTrafficData,LowLightTrafficData__165.png,13.742280495586623,0.5205235282580057,0.30756232142448425,5.294286404203631
LowLightTrafficData,LowLightTrafficData__166.png,14.92434170247893,0.3302457332611084,0.5360708236694336,7.290652228822233
LowLightTrafficData,LowLightTrafficData__167.png,13.67596567183468,0.4393671751022339,0.29167744517326355,7.0859292316308755
LowLightTrafficData,LowLightTrafficData__168.png,9.427945551753211,0.305378794670105,0.5762700438499451,6.159854582167468
LowLightTrafficData,LowLightTrafficData__169.png,12.955953683598672,0.32712239027023315,0.5821384191513062,5.8040967298434305
LowLightTrafficData,LowLightTrafficData__170.png,13.333749935410474,0.22830303013324738,0.5185884833335876,5.53563798264251
LowLightTrafficData,LowLightTrafficData__171.png,14.78082243280944,0.4962894419829051,0.35301899909973145,6.931564797586947
LowLightTrafficData,LowLightTrafficData__172.png,8.328240929325702,0.27097007632255554,0.6562471389770508,6.518674673374422
LowLightTrafficData,LowLightTrafficData__173.png,15.220787260515928,0.3912106255690257,0.4935104250907898,6.7750211047870526
LowLightTrafficData,LowLightTrafficData__174.png,17.178152952229592,0.6148358384768168,0.3263726234436035,6.937616250654285
LowLightTrafficData,LowLightTrafficData__175.png,9.524995790803132,0.33916252851486206,0.6756714582443237,6.576806768316688
LowLightTrafficData,LowLightTrafficData__176.png,13.493950595994049,0.6202747027079264,0.40178191661834717,8.277546586380756
RainCityscapes,RainCityscapes__0613.png,23.04282266857455,0.7185389598210653,0.15422025322914124,5.254723550477296
RainCityscapes,RainCityscapes__0614.png,24.02519268184337,0.7242942452430725,0.17983514070510864,5.35811770637775
RainCityscapes,RainCityscapes__0615.png,22.557785606839275,0.736406147480011,0.14955425262451172,5.382611259362282
RainCityscapes,RainCityscapes__0616.png,23.61597543577155,0.7418850262959799,0.13015404343605042,6.167290254260456
RainCityscapes,RainCityscapes__0617.png,22.09930500196888,0.685213585694631,0.2013774812221527,6.656113180040483
