protocol_id,domain,stem,bridge_time_index,bridge_time_value,best_single_epoch,min_reciprocal_KDD,clock_matched_KDD_e6,max_proposal_floor,single_age_span,primary_reference,log10_deflection_excess,above_reference,image_sha256,target_content_read
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2455,1,0.5,4,0.697092517568472,0.9328115659589404,1.1308187164438267e-07,1.2347497137571972,1.2347497137571972,-0.2482885130101196,False,632561d56db9b58282145308328b5d45e363e58db30bf359caf2ebe74f512e64,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2455,2,0.74,4,0.8133190218420016,1.0176451850827517,4.341595268853027e-07,1.1416062375647265,1.1416062375647265,-0.1472554033681486,False,632561d56db9b58282145308328b5d45e363e58db30bf359caf2ebe74f512e64,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2455,3,0.8600000000000001,4,0.8617551011901476,1.0183239894422842,2.256881580287029e-06,1.07757315211947,1.07757315211947,-0.0970628994346727,False,632561d56db9b58282145308328b5d45e363e58db30bf359caf2ebe74f512e64,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2840,1,0.5,4,0.305430212561619,0.4845342395995229,4.2844538472586187e-08,0.9944012592844296,0.9944012592844296,-0.51264967120304,False,33ef6414c5ebdeeecbb6aaf7f2dc7ce90933c51d95fd4e8bca4fade5a60ff58f,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2840,2,0.74,4,0.5445664586896646,0.7356933574521951,1.5374468786966133e-07,1.119018227690385,1.119018227690385,-0.3127862723448469,False,33ef6414c5ebdeeecbb6aaf7f2dc7ce90933c51d95fd4e8bca4fade5a60ff58f,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2840,3,0.8600000000000001,4,0.6913632427204394,0.8430373957243422,1.3610017679521746e-07,1.0979615931416975,1.0979615931416975,-0.200880862739031,False,33ef6414c5ebdeeecbb6aaf7f2dc7ce90933c51d95fd4e8bca4fade5a60ff58f,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3067,1,0.5,4,0.3252961818167434,0.5116144792328956,8.026496578494857e-09,0.9852129279809152,0.9852129279809152,-0.4812511362687001,False,05a6125a819afce3bd74fce58cbc0e744c01c99b27c72333b1c5faad0dcf8e96,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3067,2,0.74,4,0.5743483069094238,0.7899071555523844,5.301400318735716e-08,1.0792350783828235,1.0792350783828235,-0.2739407075966487,False,05a6125a819afce3bd74fce58cbc0e744c01c99b27c72333b1c5faad0dcf8e96,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3067,3,0.8600000000000001,4,0.721669508523296,0.91130319223023,6.704158672654614e-07,1.0417458898903305,1.0417458898903305,-0.1594234394869138,False,05a6125a819afce3bd74fce58cbc0e744c01c99b27c72333b1c5faad0dcf8e96,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3727,1,0.5,4,0.322859205483591,0.5490571059684123,2.8448088662536012e-08,0.9261074573614544,0.9261074573614544,-0.4576482076288774,False,ab6007bfbce0423758333666c9b58a18e89aa4502a7e9ff32469ec6378cd435d,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3727,2,0.74,2,0.6033959645333125,0.8634466115005562,2.0405500944509214e-07,1.0486317784732844,1.0486317784732844,-0.2400206134216154,False,ab6007bfbce0423758333666c9b58a18e89aa4502a7e9ff32469ec6378cd435d,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3727,3,0.8600000000000001,4,0.7794849714202786,0.9857794584864056,1.1374320353363387e-06,1.0477466066973955,1.0477466066973955,-0.1284485166257346,False,ab6007bfbce0423758333666c9b58a18e89aa4502a7e9ff32469ec6378cd435d,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0085,1,0.5,4,0.3152161930742644,0.4625661409867667,1.380478824586362e-07,0.9634027615686768,0.9634027615686768,-0.4851993671983611,False,aad51e340ec6148cdcf1db208ac167e0925991e0e31ad3fcc279c198f1d954a9,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0085,2,0.74,4,0.572667485588695,0.7529588969752672,2.8606982616086185e-07,1.0954274886102269,1.0954274886102269,-0.2816811090733525,False,aad51e340ec6148cdcf1db208ac167e0925991e0e31ad3fcc279c198f1d954a9,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0085,3,0.8600000000000001,4,0.7250619355068089,0.8854615709318445,1.0840917452625832e-07,1.084851061000822,1.084851061000822,-0.1749950120494845,False,aad51e340ec6148cdcf1db208ac167e0925991e0e31ad3fcc279c198f1d954a9,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2664,1,0.5,4,0.1359882790984375,0.2468327629062205,9.968707936902633e-08,0.573827287990293,0.573827287990293,-0.6252797190827954,False,1288705241b483457302fce64c2d80b4eb4b4ca0241056c98bccb39251af929e,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2664,2,0.74,4,0.3517013916863336,0.5321974327560572,4.57258886310541e-08,0.95409769486117,0.95409769486117,-0.4334187597478326,False,1288705241b483457302fce64c2d80b4eb4b4ca0241056c98bccb39251af929e,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2664,3,0.8600000000000001,4,0.5765861519501789,0.7361362882420891,5.001014924399527e-07,1.0356077250788729,1.0356077250788729,-0.2543310737876393,False,1288705241b483457302fce64c2d80b4eb4b4ca0241056c98bccb39251af929e,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2625,1,0.5,4,0.5444834724979888,0.7562743683386837,2.632040225769572e-07,1.192226584716643,1.192226584716643,-0.3403741001454319,False,8ba6de85ec12950e9f62c64463879e02c1c8e2962bc2085e6bea536cc583bf8a,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2625,2,0.74,4,0.7456257491662865,0.9478961974225886,2.2421848366871447e-07,1.1407122846255038,1.1407122846255038,-0.1846552212304764,False,8ba6de85ec12950e9f62c64463879e02c1c8e2962bc2085e6bea536cc583bf8a,False
