dataset,filename,psnr,ssim,lpips,niqe
FoggyCityscapes,FoggyCityscapes__4536.png,18.850583459396336,0.6383983492851257,0.20896950364112854,8.407558594013187
FoggyCityscapes,FoggyCityscapes__4537.png,19.485093845634392,0.664117177327474,0.18152299523353577,7.191299524056459
FoggyCityscapes,FoggyCityscapes__4538.png,10.402318931441354,0.3888873855272929,0.6224135756492615,8.770656045182637
FoggyCityscapes,FoggyCityscapes__4539.png,20.940984021469294,0.7082359194755554,0.16040094196796417,5.5376131412191585
FoggyCityscapes,FoggyCityscapes__4540.png,18.673959669351472,0.6333124240239462,0.24064871668815613,7.164185273393238
FoggyCityscapes,FoggyCityscapes__4541.png,10.950063646484447,0.45569183429082233,0.40936318039894104,6.7856520476052875
FoggyCityscapes,FoggyCityscapes__4542.png,18.52786617604804,0.5665765007336935,0.26029789447784424,6.49333076989287
FoggyCityscapes,FoggyCityscapes__4543.png,18.51463331443965,0.6185065706570944,0.2605227530002594,7.113840294469528
FoggyCityscapes,FoggyCityscapes__4544.png,22.27978475415354,0.6999480923016866,0.17153677344322205,7.157006578557872
FoggyCityscapes,FoggyCityscapes__4545.png,20.001474229581888,0.6846534609794617,0.20993958413600922,6.321021735951111
FoggyCityscapes,FoggyCityscapes__4546.png,19.337695344149797,0.6630905071894327,0.2572965919971466,9.053316572209422
FoggyCityscapes,FoggyCityscapes__4547.png,19.27795686790721,0.6647384166717529,0.22303512692451477,6.5487469386674775
FoggyCityscapes,FoggyCityscapes__4548.png,19.415884880838327,0.6845616499582926,0.20005127787590027,6.447696890211897
FoggyCityscapes,FoggyCityscapes__4549.png,21.355039293760044,0.7264802058537801,0.1529845893383026,5.938751623394477
FoggyCityscapes,FoggyCityscapes__4550.png,12.076616063003167,0.5140634079774221,0.3778347969055176,7.268822047707576
FoggyCityscapes,FoggyCityscapes__4551.png,20.679404463731238,0.6984281142552694,0.19341662526130676,5.492737872856122
FoggyCityscapes,FoggyCityscapes__4552.png,17.119796909280666,0.5877421895662943,0.21063679456710815,7.444117011702452
FoggyCityscapes,FoggyCityscapes__4553.png,14.963389713573974,0.5236556529998779,0.3103807270526886,6.680804792866959
FoggyCityscapes,FoggyCityscapes__4554.png,20.128458027526396,0.6657939354578654,0.22015847265720367,6.198430987594952
FoggyCityscapes,FoggyCityscapes__4555.png,17.619408875714132,0.6642867128054301,0.18061792850494385,8.096768440368995
FoggyCityscapes,FoggyCityscapes__4556.png,11.062302665254906,0.42632482449213666,0.4076298177242279,6.249223969643283
FoggyCityscapes,FoggyCityscapes__4557.png,11.006902062431067,0.411487211783727,0.3670027256011963,6.668250094957083
FoggyCityscapes,FoggyCityscapes__4558.png,18.513668928446783,0.6378462513287863,0.17650513350963593,5.910130724285717
FoggyCityscapes,FoggyCityscapes__4559.png,19.222337593378494,0.6779333353042603,0.1987578272819519,7.208752327991238
FoggyCityscapes,FoggyCityscapes__4560.png,20.92727318785164,0.687567949295044,0.18129676580429077,6.726457457243058
FoggyCityscapes,FoggyCityscapes__4561.png,16.491004615994317,0.6104769309361776,0.2429654747247696,6.750068870119544
FoggyCityscapes,FoggyCityscapes__4562.png,19.948764948384003,0.6615618069966634,0.17685286700725555,7.896575528293869
FoggyCityscapes,FoggyCityscapes__4563.png,20.50316659065207,0.6875548362731934,0.16985857486724854,7.082223053974646
FoggyCityscapes,FoggyCityscapes__4564.png,21.45629674656591,0.7023871143658956,0.1893751323223114,6.871422151219366
FoggyCityscapes,FoggyCityscapes__4565.png,17.735515323691708,0.6340909798940023,0.2306358814239502,7.670031424568366
FoggyCityscapes,FoggyCityscapes__4566.png,11.498763584265658,0.46131011843681335,0.4125165343284607,7.811434961022032
FoggyCityscapes,FoggyCityscapes__4567.png,19.480342881539347,0.6769485672314962,0.1853216588497162,7.5576110544793424
FoggyCityscapes,FoggyCityscapes__4568.png,20.978812959161242,0.6802357236544291,0.21600604057312012,6.511672292993478
FoggyCityscapes,FoggyCityscapes__4569.png,19.773861203265874,0.6761353015899658,0.20196238160133362,6.217888707890853
FoggyCityscapes,FoggyCityscapes__4570.png,18.07007533894462,0.6487857898076376,0.3403196632862091,7.27147804894857
FoggyCityscapes,FoggyCityscapes__4571.png,20.501619116831552,0.6644658247629801,0.19427770376205444,9.382046200002842
FoggyCityscapes,FoggyCityscapes__4572.png,21.81494308310303,0.7151249051094055,0.16411475837230682,7.8121562133044815
FoggyCityscapes,FoggyCityscapes__4573.png,20.83399489435466,0.7028641303380331,0.1787799596786499,8.514621548798218
FoggyCityscapes,FoggyCityscapes__4574.png,11.73267524302003,0.49689630667368573,0.34838739037513733,7.728097047795481
FoggyCityscapes,FoggyCityscapes__4575.png,9.307106081960871,0.31307585040728253,0.5982129573822021,9.792197232543858
LowLightTrafficData,LowLightTrafficData__697.png,13.4480800727288,0.3383634686470032,0.5120959281921387,7.391729419507922
LowLightTrafficData,LowLightTrafficData__698.png,15.344771483760837,0.43181824684143066,0.42937716841697693,8.823722963347024
LowLightTrafficData,LowLightTrafficData__699.png,13.065267620182565,0.38543357451756793,0.5623105764389038,11.693287375586728
LowLightTrafficData,LowLightTrafficData__700.png,15.695525171301327,0.4468740125497182,0.333834707736969,8.505262726672175
LowLightTrafficData,LowLightTrafficData__701.png,8.774219903189707,0.3918871581554413,0.5473089218139648,7.668773662276783
LowLightTrafficData,LowLightTrafficData__702.png,12.527921669790594,0.46583183606465656,0.3756982088088989,8.51772613834789
LowLightTrafficData,LowLightTrafficData__703.png,8.8771483460186,0.29012247920036316,0.6619604825973511,6.854165624921879
LowLightTrafficData,LowLightTrafficData__704.png,14.742457812311148,0.42331214745839435,0.4101424813270569,7.77851150886823
LowLightTrafficData,LowLightTrafficData__705.png,15.268021580022463,0.4227335850397746,0.41869112849235535,7.7926324730282115
LowLightTrafficData,LowLightTrafficData__706.png,10.479673843270113,0.2414445678393046,0.5837939977645874,13.240450422885086
LowLightTrafficData,LowLightTrafficData__707.png,12.244383743721476,0.27182629704475403,0.6574535369873047,7.864599143480715
LowLightTrafficData,LowLightTrafficData__708.png,12.557770081473915,0.37562641501426697,0.47602376341819763,8.509238915934148
LowLightTrafficData,LowLightTrafficData__709.png,15.728053571325663,0.4011755883693695,0.37398335337638855,8.3862897528364
LowLightTrafficData,LowLightTrafficData__710.png,10.427442182702986,0.3423448403676351,0.5051019191741943,6.603863292276887
LowLightTrafficData,LowLightTrafficData__711.png,7.734252741971148,0.28718018531799316,0.5706252455711365,8.405332442965843
LowLightTrafficData,LowLightTrafficData__712.png,10.874123581812755,0.29482800761858624,0.5544928908348083,5.017038156407516
LowLightTrafficData,LowLightTrafficData__713.png,11.098698987068483,0.20130875706672668,0.6169356107711792,11.247001815359798
LowLightTrafficData,LowLightTrafficData__714.png,16.546116504256624,0.4741150140762329,0.4121113717556,13.34747047407852
LowLightTrafficData,LowLightTrafficData__715.png,16.204608938977632,0.4917254149913788,0.3695598542690277,7.728399841121261
LowLightTrafficData,LowLightTrafficData__716.png,15.790111800584203,0.4593830108642578,0.49606892466545105,6.382222276283295
LowLightTrafficData,LowLightTrafficData__717.png,15.076495622972931,0.5401760935783386,0.3269227147102356,11.685572653716793
LowLightTrafficData,LowLightTrafficData__718.png,10.609991976954642,0.2729412416617076,0.5170164704322815,9.728707694751625
LowLightTrafficData,LowLightTrafficData__719.png,9.152899972076025,0.2547099093596141,0.7104416489601135,10.623212332328686
LowLightTrafficData,LowLightTrafficData__720.png,16.626036482512923,0.4022832413514455,0.503732442855835,6.123015896179657
LowLightTrafficData,LowLightTrafficData__721.png,14.094529137980365,0.4223335882027944,0.45579880475997925,11.177614994796869
LowLightTrafficData,LowLightTrafficData__722.png,15.89955321919702,0.49479371309280396,0.36559295654296875,7.732474028245024
LowLightTrafficData,LowLightTrafficData__723.png,9.607531143880195,0.26760804653167725,0.592073380947113,9.598010007264048
LowLightTrafficData,LowLightTrafficData__724.png,17.555866261431383,0.4477946956952413,0.3646835386753082,6.747070980843409
LowLightTrafficData,LowLightTrafficData__725.png,10.603374808734202,0.30327431360880536,0.5801412463188171,7.223350858863979
LowLightTrafficData,LowLightTrafficData__726.png,16.403937256429103,0.5026533504327139,0.3663754463195801,6.432150765862228
LowLightTrafficData,LowLightTrafficData__727.png,13.901568617329566,0.388444185256958,0.46022742986679077,6.770080018213967
LowLightTrafficData,LowLightTrafficData__728.png,8.155642553434568,0.18026760717233023,0.6837305426597595,8.40941693528142
LowLightTrafficData,LowLightTrafficData__729.png,16.535780253360308,0.43159614006678265,0.3957023322582245,6.736519118110621
LowLightTrafficData,LowLightTrafficData__730.png,17.056305271144442,0.5255646705627441,0.3281231224536896,10.42410984536012
LowLightTrafficData,LowLightTrafficData__731.png,16.397035232355353,0.48757337530454,0.2939310073852539,9.048744552957961
LowLightTrafficData,LowLightTrafficData__732.png,9.804887744282691,0.2867794136206309,0.5636771321296692,8.950957544014251
LowLightTrafficData,LowLightTrafficData__733.png,7.993909704808766,0.25956086814403534,0.5280381441116333,6.516248762989313
LowLightTrafficData,LowLightTrafficData__734.png,14.260850880281438,0.36712880929311115,0.5634958148002625,4.702560137325293
LowLightTrafficData,LowLightTrafficData__735.png,9.34039918315736,0.25551746288935345,0.5796965956687927,6.61201137834378
LowLightTrafficData,LowLightTrafficData__736.png,8.543443608725665,0.3319110373655955,0.5558561682701111,8.320087037403455
RainCityscapes,RainCityscapes__1149.png,22.015972230385273,0.700120727221171,0.15935978293418884,4.985185346417346
RainCityscapes,RainCityscapes__1150.png,20.625326085393286,0.6538254419962565,0.2201957404613495,9.246436837565676
RainCityscapes,RainCityscapes__1151.png,23.373396816487926,0.7527817885080973,0.10478053987026215,8.489656275822396
RainCityscapes,RainCityscapes__1152.png,23.707326688690973,0.7262603640556335,0.09314893186092377,7.220118988434625
RainCityscapes,RainCityscapes__1153.png,22.908721506183483,0.6868018507957458,0.24197439849376678,6.874005123926027
RainCityscapes,RainCityscapes__1154.png,19.51370857077101,0.6574951410293579,0.16227319836616516,5.533804237914608
RainCityscapes,RainCityscapes__1155.png,22.30794016886639,0.7437475721041361,0.15586045384407043,8.092315669677497
RainCityscapes,RainCityscapes__1156.png,21.101081820425605,0.6892601648966471,0.16411873698234558,8.7638253859842
RainCityscapes,RainCityscapes__1157.png,20.210922937443264,0.6084628105163574,0.23253822326660156,8.36289068806061
RainCityscapes,RainCityscapes__1158.png,21.29699559017287,0.7295416394869486,0.17558763921260834,7.370758748886951
RainCityscapes,RainCityscapes__1159.png,22.445994397914568,0.7404237389564514,0.14114272594451904,7.398958360655593
RainCityscapes,RainCityscapes__1160.png,24.41502810298838,0.750272790590922,0.12361079454421997,6.856646572888096
RainCityscapes,RainCityscapes__1161.png,21.69640489780371,0.7292985916137695,0.15246446430683136,6.968683941083139
RainCityscapes,RainCityscapes__1162.png,21.30370279963479,0.6942256291707357,0.18171845376491547,9.09476506850612
RainCityscapes,RainCityscapes__1163.png,21.856421629740833,0.6975987553596497,0.14435619115829468,8.109038917742733
RainCityscapes,RainCityscapes__1164.png,21.81548369855215,0.6810223261515299,0.16765758395195007,7.470739726324938
RainCityscapes,RainCityscapes__1165.png,21.16995698972012,0.6683156490325928,0.19884881377220154,9.315694198807847
RainCityscapes,RainCityscapes__1166.png,19.515993540330896,0.6212737162907919,0.21401192247867584,6.871842932711995
RainCityscapes,RainCityscapes__1167.png,22.575000752243838,0.7570622762044271,0.129899263381958,6.7564152941950795
RainCityscapes,RainCityscapes__1168.png,19.511117234810527,0.6523016293843588,0.22153522074222565,8.123240292759855
RainCityscapes,RainCityscapes__1169.png,26.166833545284945,0.7836154500643412,0.13665488362312317,7.697578444315482
RainCityscapes,RainCityscapes__1170.png,24.024110636236145,0.7425195574760437,0.10395020246505737,6.129220128872674
RainCityscapes,RainCityscapes__1171.png,21.508632450491536,0.6949240763982137,0.12647217512130737,7.1084258736044195
RainCityscapes,RainCityscapes__1172.png,22.432532483669732,0.6475137869517008,0.23586373031139374,7.224178426755734
RainCityscapes,RainCityscapes__1173.png,22.498932754496373,0.6998610496520996,0.12831299006938934,8.39234386521034
RainCityscapes,RainCityscapes__1174.png,20.190579397096847,0.683539072672526,0.1566692292690277,6.24012045588719
RainCityscapes,RainCityscapes__1175.png,19.139637070282287,0.6651657422383627,0.18454964458942413,7.273819259279624
RainCityscapes,RainCityscapes__1176.png,22.650327620836347,0.7147237857182821,0.13375161588191986,7.259380032666951
RainCityscapes,RainCityscapes__1177.png,21.396741680383382,0.6726590394973755,0.1719837188720703,5.726044580861269
RainCityscapes,RainCityscapes__1178.png,21.9544093107692,0.7202238043149313,0.1265488862991333,6.61184253833479
RainCityscapes,RainCityscapes__1179.png,19.88523241373513,0.7285258769989014,0.1952010691165924,6.536186492278641
RainCityscapes,RainCityscapes__1180.png,20.409220114397222,0.6522811849912008,0.22556142508983612,9.006916793521592
RainCityscapes,RainCityscapes__1181.png,21.04823021023474,0.7011921008427938,0.16486704349517822,7.135551910271386
RainCityscapes,RainCityscapes__1182.png,21.894200464830526,0.6684790849685669,0.17742928862571716,8.274093691817654
RainCityscapes,RainCityscapes__1183.png,22.808988467742083,0.7206412355105082,0.16292086243629456,8.281114944610879
RainCityscapes,RainCityscapes__1184.png,20.69068454670535,0.7243631680806478,0.17086270451545715,7.474529988021573
RainCityscapes,RainCityscapes__1185.png,23.970404728202634,0.7230994701385498,0.13633671402931213,8.954118704917049
RainCityscapes,RainCityscapes__1186.png,21.446280674141512,0.7171785235404968,0.1505277007818222,8.018735684735383
RainCityscapes,RainCityscapes__1187.png,22.721971172083432,0.7041234175364176,0.15928731858730316,5.963410612738903
RainCityscapes,RainCityscapes__1188.png,23.46761889351601,0.7264879941940308,0.12757094204425812,11.440578989553883
RainDS-syn,RainDS-syn__161.png,15.690895854019367,0.5643728375434875,0.22330954670906067,4.231480392234458
RainDS-syn,RainDS-syn__162.png,14.989857524659412,0.4856932759284973,0.28370481729507446,6.879382951558647
RainDS-syn,RainDS-syn__163.png,18.94476753671369,0.5253483454386393,0.2612178325653076,8.08509122038208
RainDS-syn,RainDS-syn__164.png,18.34331752749181,0.5589315096537272,0.2326725423336029,6.791941773731553
RainDS-syn,RainDS-syn__165.png,19.05380056194745,0.5536584854125977,0.41747426986694336,8.190306733303535
RainDS-syn,RainDS-syn__166.png,19.11796208392885,0.6633672912915548,0.21806536614894867,5.779974402317651
RainDS-syn,RainDS-syn__167.png,15.21121690753262,0.47450273235638935,0.24739131331443787,5.966832929513818
RainDS-syn,RainDS-syn__168.png,17.844740223055766,0.5090089440345764,0.25288593769073486,8.018070458035476
RainDS-syn,RainDS-syn__169.png,19.957885042021687,0.5169311761856079,0.36164140701293945,7.014667418546124
RainDS-syn,RainDS-syn__170.png,16.38108964486485,0.5289693276087443,0.3119109570980072,6.349915175278609
RainDS-syn,RainDS-syn__171.png,15.498677074489864,0.5755950808525085,0.21764832735061646,5.207957169783949
RainDS-syn,RainDS-syn__172.png,18.591822777187655,0.597805917263031,0.18212705850601196,6.105095127084544
RainDS-syn,RainDS-syn__173.png,20.282395124142187,0.538362999757131,0.27022218704223633,8.956719687813413
RainDS-syn,RainDS-syn__174.png,19.949270229740193,0.5911446213722229,0.24193067848682404,6.582869521790626
RainDS-syn,RainDS-syn__175.png,19.426240849497876,0.5148127277692159,0.32679298520088196,6.039586638310579
RainDS-syn,RainDS-syn__176.png,17.775620100044527,0.47469429175059,0.31018441915512085,5.512964323318879
RainDS-syn,RainDS-syn__177.png,17.582177072562956,0.546557605266571,0.26610130071640015,6.106019341984109
RainDS-syn,RainDS-syn__178.png,19.833825664087197,0.5361698071161906,0.2803822457790375,7.2197890879770705
RainDS-syn,RainDS-syn__179.png,18.942989879882425,0.5891955494880676,0.23759117722511292,5.768449749639616
RainDS-syn,RainDS-syn__180.png,18.432869699920673,0.486341267824173,0.2983377277851105,6.783060777615041
RainDS-syn,RainDS-syn__181.png,15.296498340394308,0.4995129704475403,0.2413131445646286,5.14938194431819
RainDS-syn,RainDS-syn__182.png,20.48953800853807,0.5457660754521688,0.23809349536895752,7.397509847707795
RainDS-syn,RainDS-syn__183.png,18.888308298030076,0.52784796555837,0.3405090570449829,9.92941950373696
RainDS-syn,RainDS-syn__184.png,15.54171308037154,0.5618279178937277,0.2373064160346985,4.072447074315423
RainDS-syn,RainDS-syn__185.png,16.761144976541257,0.5411279201507568,0.27385616302490234,6.394041109654406
RainDS-syn,RainDS-syn__186.png,20.056841915800256,0.5668027202288309,0.21074241399765015,10.677702169210422
RainDS-syn,RainDS-syn__187.png,15.343195959579283,0.5376733144124349,0.26454028487205505,4.942573345881132
RainDS-syn,RainDS-syn__188.png,20.03371687611411,0.5056785146395365,0.3317308723926544,6.335471511911605
RainDS-syn,RainDS-syn__189.png,18.481224962703898,0.5239280660947164,0.2419368177652359,10.252325848985569
RainDS-syn,RainDS-syn__190.png,14.902539135481195,0.5153840680917104,0.2337258905172348,5.848438686224526
RainDS-syn,RainDS-syn__191.png,17.627982919932734,0.4831819534301758,0.31884583830833435,7.204583902469922
